date,symbol,name,open,high,low,close,adj_close,volume,return_1d,return_7d,return_30d,log_return_1d,sma_7,sma_30,sma_90,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,bb_mid_20,bb_upper,bb_lower,bb_width,atr_14,volatility_30d,hl_range_pct,volume_sma_7,close_btc_ratio,feargreed_value,feargreed_class,mkt_sp500,mkt_nasdaq,mkt_gold,mkt_oil,mkt_vix,mkt_us10y,mkt_dxy,btc_hashrate_thps,btc_difficulty,btc_n_transactions,btc_active_addresses,btc_est_tx_volume_usd,btc_miner_revenue_usd,btc_tx_fees_usd,btc_circulating_supply,year,month,day_of_week,is_weekend
2018-12-08,ADA,Cardano,0.029812,0.031807,0.028867,0.030678,0.030678,19987029,0.0272569,-0.2602006,-0.5989437,0.02689205,0.03480471,0.0492267,0.06757677,0.03669333,0.04472759,35.77696283,-0.00803426,-0.00801288,-2.137e-05,0.039458,0.05098657,0.02792943,0.58434643,0.00421943,0.06749422,9.58341788,24747898.71428572,8.83e-06,11.0,Extreme Fear,2633.08007812,6969.25,1246.80004883,52.61000061,23.22999954,2.8499999,96.51000214,35646900.7529932,5646403851535.0,231104.0,382550.0,368967391.58138907,5447972.13209918,66812.76442086,17413500.0,2018,12,5,1
2018-12-09,ADA,Cardano,0.030643,0.032515,0.030227,0.031693,0.031693,16588924,0.0330856,-0.23946532,-0.57302023,0.03255005,0.03337914,0.04780893,0.06711216,0.03592405,0.04376207,39.08511572,-0.00783802,-0.00797791,0.0001399,0.03841355,0.04864818,0.02817892,0.53286546,0.00395157,0.0684678,7.21926177,23802598.85714286,8.77e-06,14.0,Extreme Fear,2633.08007812,6969.25,1246.80004883,52.61000061,23.22999954,2.8499999,96.51000214,35927585.0108908,5646403851535.0,238569.0,364579.0,279427828.545502,5614631.98059117,58344.48059118,17415100.0,2018,12,6,1
2018-12-10,ADA,Cardano,0.031653,0.032068,0.029806,0.030203,0.030203,12553718,-0.04701356,-0.2189755,-0.5984765,-0.0481546,0.03216943,0.04630833,0.06666427,0.03504389,0.04275769,39.70150155,-0.0077138,-0.00792509,0.00021129,0.03768485,0.04808577,0.02728393,0.55199462,0.00373736,0.06809614,7.48932231,22555693.85714286,8.62e-06,19.0,Extreme Fear,2637.7199707,7020.52001953,1243.69995117,51.0,22.63999939,2.85599995,97.22000122,34804847.9793004,5646403851535.0,258353.0,443067.0,526990901.514102,5539420.91983261,80552.16983261,17416650.0,2018,12,0,0
2018-12-11,ADA,Cardano,0.030117,0.030434,0.028915,0.029551,0.029551,10444631,-0.02158727,-0.21613305,-0.61361646,-0.02182368,0.03100543,0.044744,0.066251,0.03419883,0.04177942,37.29779342,-0.00758059,-0.00785619,0.0002756,0.0367734,0.04663009,0.02691671,0.53607727,0.00363493,0.06754012,5.14026662,20681581.14285714,8.63e-06,15.0,Extreme Fear,2636.7800293,7031.83007812,1241.90002441,51.65000153,21.76000023,2.87899995,97.38999939,35085532.237198,5646403851535.0,251487.0,432511.0,729578613.430161,5337996.89872892,78284.40127036,17418212.5,2018,12,1,0
2018-12-12,ADA,Cardano,0.029439,0.031115,0.029305,0.030609,0.030609,11071814,0.03580255,-0.10633267,-0.59725531,0.03517653,0.03048514,0.04323093,0.06581522,0.03364655,0.04095198,24.86122481,-0.00730543,-0.00774604,0.00044061,0.0360911,0.04565196,0.02653024,0.5298184,0.003218,0.06849564,5.91329125,18513168.0,8.78e-06,14.0,Extreme Fear,2651.07006836,7098.31005859,1244.40002441,51.15000153,21.45999908,2.9059999,97.04000092,33682110.9477101,5646403851535.0,261423.0,439270.0,548638941.837879,5160390.73972739,75947.29434217,17419712.5,2018,12,2,0
2018-12-13,ADA,Cardano,0.030635,0.030722,0.029029,0.02919,0.02919,11234575,-0.04635892,-0.05221116,-0.60341288,-0.04746791,0.03025543,0.0417505,0.06538124,0.03296092,0.04008072,23.5497884,-0.0071198,-0.00762079,0.00050099,0.03538,0.04476212,0.02599788,0.53036267,0.00299593,0.06856691,5.79992856,16233056.28571428,8.81e-06,14.0,Extreme Fear,2650.54003906,7070.33007812,1242.69995117,52.58000183,20.64999962,2.91100001,97.05999756,36769637.7845835,5646403851535.0,268422.0,439018.0,597302476.971246,5827864.07679684,76751.57679684,17421350.0,2018,12,3,0
2018-12-14,ADA,Cardano,0.029235,0.029557,0.027912,0.028358,0.028358,9205271,-0.02850294,-0.05042863,-0.56253858,-0.02891703,0.03004029,0.04053497,0.06492609,0.03225278,0.03921237,25.83318276,-0.00695959,-0.00748855,0.00052896,0.034875,0.04463904,0.02511096,0.559945,0.00278571,0.06611727,5.80083464,13012280.28571428,8.75e-06,10.0,Extreme Fear,2599.94995117,6910.66015625,1237.0,51.20000076,21.62999916,2.89100003,97.44000244,40979901.6530473,5646403851535.0,275801.0,464524.0,523412561.153412,5982323.51585555,81167.26585554,17423175.0,2018,12,4,0
2018-12-15,ADA,Cardano,0.028395,0.028568,0.027791,0.028274,0.028274,8387951,-0.00296212,-0.07836236,-0.55504147,-0.00296651,0.02969686,0.03935933,0.06446288,0.03164066,0.03840212,15.95273289,-0.00676146,-0.00734313,0.00058167,0.03440245,0.044495,0.0243099,0.5867344,0.0025295,0.06625726,2.74810323,11355269.14285714,8.74e-06,11.0,Extreme Fear,2599.94995117,6910.66015625,1237.0,51.20000076,21.62999916,2.89100003,97.44000244,41821954.42674,5646403851535.0,262879.0,397644.0,290998236.25118,6057975.8545267,58350.8545267,17425037.5,2018,12,5,1
2018-12-16,ADA,Cardano,0.028203,0.029697,0.028188,0.029103,0.029103,10366601,0.02932022,-0.08172153,-0.52407975,0.02889861,0.02932686,0.03829107,0.06407626,0.03125025,0.0377133,18.57907594,-0.00646305,-0.00716711,0.00070407,0.0340673,0.04440579,0.02372881,0.60694502,0.00245186,0.06699311,5.1850312,10466365.85714286,8.95e-06,13.0,Extreme Fear,2599.94995117,6910.66015625,1237.0,51.20000076,21.62999916,2.89100003,97.44000244,32278689.6582222,5646403851535.0,226453.0,364388.0,315066374.369889,4666604.25778655,47730.5486186,17426475.0,2018,12,6,1
2018-12-17,ADA,Cardano,0.029175,0.03385,0.029099,0.032824,0.032824,37555983,0.12785619,0.08677942,-0.45901938,0.12031866,0.02970129,0.0373627,0.06366952,0.03149237,0.03735113,35.89111928,-0.00585876,-0.00690544,0.00104668,0.03388545,0.04417449,0.02359641,0.60728345,0.00251571,0.07200696,14.47416193,14038118.0,9.26e-06,17.0,Extreme Fear,2545.93994141,6753.72998047,1247.40002441,49.88000107,24.52000046,2.85700011,97.09999847,44909481.2636135,5646403851535.0,298823.0,466784.0,540372096.140375,6740883.10593796,70170.60593796,17428475.0,2018,12,0,0
2018-12-18,ADA,Cardano,0.03282,0.034912,0.032167,0.034735,0.034735,78783798,0.05821969,0.17542561,-0.43899798,0.05658796,0.03044186,0.03645667,0.06325158,0.03199123,0.03715734,43.15790189,-0.00516611,-0.00655758,0.00139147,0.03352115,0.04308793,0.02395437,0.57079068,0.00253643,0.07301435,7.90269866,23800856.14285714,9.4e-06,23.0,Extreme Fear,2546.15991211,6783.91015625,1249.19995117,46.24000168,25.57999992,2.82500005,97.13999939,35766529.4260719,5621092245587.73,266245.0,461773.0,717156551.783183,5692744.16182017,93082.60855555,17430075.0,2018,12,1,0
2018-12-19,ADA,Cardano,0.034863,0.038265,0.034491,0.034545,0.034545,43168563,-0.00547002,0.12858963,-0.34302611,-0.00548503,0.03100414,0.03585543,0.06272993,0.03238412,0.03696383,50.79882569,-0.00457971,-0.006162,0.00158229,0.0331551,0.04190264,0.02440756,0.52767391,0.00255864,0.06776861,10.92488674,28386106.0,9.22e-06,21.0,Extreme Fear,2506.95996094,6636.83007812,1252.09997559,47.20000076,25.57999992,2.77800012,97.04000092,37822407.4037378,5106422924660.0,302392.0,495568.0,893184813.8011972,7089582.70129913,123841.65094995,17431937.5,2018,12,2,0
2018-12-20,ADA,Cardano,0.034212,0.039886,0.034026,0.039401,0.039401,43040801,0.14057021,0.34981152,-0.12006164,0.13152832,0.03246286,0.03567623,0.06219432,0.03346364,0.03714436,71.71925742,-0.00368072,-0.00566575,0.00198502,0.03317935,0.04199655,0.02436215,0.53148696,0.00264129,0.0669546,14.87272169,32929852.57142857,9.53e-06,27.0,Fear,2467.41992188,6528.41015625,1263.59997559,45.88000107,28.37999916,2.78900003,96.27999878,34268624.157749,5106422924660.0,287273.0,475406.0,823827197.285609,6721946.32294331,108908.82294331,17433625.0,2018,12,3,0
2018-12-21,ADA,Cardano,0.039079,0.04551,0.038632,0.040796,0.040796,93581789,0.03540525,0.43860644,-0.14616993,0.03479289,0.03423971,0.03544343,0.06172324,0.0345917,0.03741486,76.97127515,-0.00282316,-0.00509723,0.00227407,0.03314575,0.04183413,0.02445737,0.52425328,0.00288936,0.06610192,16.85949521,44983640.85714286,1.047e-05,35.0,Fear,2416.62011719,6332.99023438,1253.80004883,45.59000015,30.11000061,2.79200006,96.95999908,35537832.4598879,5106422924660.0,280588.0,492726.0,810541683.478578,7076086.73385245,123324.23385246,17435375.0,2018,12,4,0
2018-12-22,ADA,Cardano,0.040658,0.042156,0.038613,0.042009,0.042009,31227246,0.02973329,0.485782,-0.05075133,0.02929982,0.03620186,0.03536857,0.06119274,0.03573282,0.03775516,77.41591284,-0.00202234,-0.00448225,0.00245991,0.0331626,0.04192163,0.02440357,0.52824734,0.00293243,0.06497782,8.43390866,48246397.28571428,1.047e-05,28.0,Fear,2416.62011719,6332.99023438,1253.80004883,45.59000015,30.11000061,2.79200006,96.95999908,44422290.5748598,5106422924660.0,251216.0,386813.0,303876048.573279,8594155.30261391,72403.56391195,17437562.5,2018,12,5,1
2018-12-23,ADA,Cardano,0.042203,0.044855,0.041819,0.04423,0.04423,40656190,0.05286961,0.51977458,0.0188427,0.0515194,0.03836286,0.03539583,0.0607647,0.03704008,0.03823478,78.66123268,-0.0011947,-0.00382474,0.00263004,0.03344055,0.043228,0.0236531,0.58536421,0.00298586,0.06560187,6.86411913,52573481.42857143,1.106e-05,31.0,Fear,2416.62011719,6332.99023438,1253.80004883,45.59000015,30.11000061,2.79200006,96.95999908,44676132.2352876,5106422924660.0,250739.0,371648.0,390737504.851646,8916949.29743681,61586.79743681,17439762.5,2018,12,6,1
2018-12-24,ADA,Cardano,0.044286,0.049282,0.044286,0.045716,0.045716,57936798,0.0335971,0.39276142,0.18872531,0.03304505,0.04020457,0.03563777,0.06037234,0.03837484,0.03878894,85.47125077,-0.00041411,-0.00314262,0.00272851,0.0338414,0.04493299,0.02274981,0.65550423,0.00318514,0.06165251,10.92833607,55485026.42857143,1.121e-05,25.0,Extreme Fear,2351.10009766,6192.91992188,1267.5,42.52999878,36.06999969,2.74900007,96.55000305,38583932.3850211,5106422924660.0,272297.0,419725.0,684558459.306399,8231393.77197834,97909.58182164,17441662.5,2018,12,0,0
2018-12-25,ADA,Cardano,0.045675,0.045675,0.039243,0.041511,0.041511,38493644,-0.09198092,0.19507693,0.10035779,-0.09648989,0.04117257,0.03576397,0.05995051,0.03885732,0.03899058,73.5247808,-0.00013326,-0.00254074,0.00240749,0.0342044,0.04581547,0.02259333,0.67892268,0.003539,0.06428956,15.4946808,49729290.14285714,1.088e-05,33.0,Fear,2351.10009766,6192.91992188,1267.5,42.52999878,36.06999969,2.74900007,96.55000305,40360824.0080155,5106422924660.0,265052.0,353052.0,403843192.83308107,7569827.66594972,69021.41594972,17443650.0,2018,12,1,0
2018-12-26,ADA,Cardano,0.041603,0.043035,0.039076,0.041198,0.041198,27218409,-0.00754014,0.19258936,0.15058929,-0.00756871,0.042123,0.0359437,0.0594527,0.03921743,0.03915409,71.45693949,6.334e-05,-0.00201993,0.00208326,0.0347244,0.04662114,0.02282766,0.68520952,0.0036925,0.06347466,9.60968999,47450696.71428572,1.068e-05,26.0,Fear,2467.69995117,6554.35986328,1269.19995117,46.22000122,30.40999985,2.79699993,97.05000305,39853140.68716,5106422924660.0,281305.0,397075.0,422281688.50925,7478293.74229318,61224.99229318,17445612.5,2018,12,2,0
2018-12-27,ADA,Cardano,0.041225,0.04169,0.036548,0.036944,0.036944,22969395,-0.10325749,-0.06235883,0.013247,-0.10898652,0.041772,0.0359598,0.0589295,0.03886767,0.03899038,64.09305235,-0.00012271,-0.00164049,0.00151777,0.0350784,0.04678603,0.02337077,0.66751246,0.00393886,0.06670612,13.91836245,44583353.0,1.011e-05,29.0,Fear,2488.83007812,6579.49023438,1277.30004883,44.61000061,29.95999908,2.74300003,96.48000336,44168448.9144321,5106422924660.0,300020.0,434318.0,570591347.723592,8145258.25043105,63008.25043106,17447787.5,2018,12,3,0
2018-12-28,ADA,Cardano,0.037017,0.042634,0.036501,0.041862,0.041862,26948333,0.13312045,0.02612999,-0.0037838,0.12497529,0.04192429,0.0359545,0.05845457,0.03932833,0.03920309,71.36979215,0.00012524,-0.00128734,0.00141258,0.0356376,0.04752723,0.02374797,0.66725215,0.00425943,0.06552771,14.65051265,35064287.85714286,1.067e-05,21.0,Extreme Fear,2485.73999023,6584.52001953,1279.90002441,45.33000183,28.34000015,2.73600006,96.38999939,42391557.2914377,5106422924660.0,308267.0,485694.0,626362020.822387,7898836.22197374,66259.41300443,17449875.0,2018,12,4,0
2018-12-29,ADA,Cardano,0.041873,0.04394,0.04121,0.041508,0.041508,30992034,-0.00845634,-0.011926,-0.0085511,-0.0084923,0.04185271,0.03594257,0.05796916,0.03966367,0.03937383,70.76507795,0.00028984,-0.0009719,0.00126174,0.03612835,0.04814203,0.02411466,0.66505585,0.00439893,0.06554257,6.57704718,35030686.14285714,1.086e-05,24.0,Extreme Fear,2485.73999023,6584.52001953,1279.90002441,45.33000183,28.34000015,2.73600006,96.38999939,35030149.1390323,5106422924660.0,264980.0,423956.0,421850491.831543,6745781.21785835,59331.21785836,17451600.0,2018,12,5,1
2018-12-30,ADA,Cardano,0.041597,0.043665,0.040842,0.04328,0.04328,27767174,0.0426906,-0.02147858,0.11213903,0.04180449,0.041717,0.03608803,0.0575115,0.04022003,0.03966317,71.6053525,0.00055685,-0.00066615,0.00122301,0.0367822,0.0488613,0.0247031,0.65679043,0.00449279,0.06449099,6.52264048,33189398.14285714,1.12e-05,23.0,Extreme Fear,2485.73999023,6584.52001953,1279.90002441,45.33000183,28.34000015,2.73600006,96.38999939,44676132.2352876,5106422924660.0,267639.0,391259.0,267240600.175454,8578278.95546906,52977.40617971,17453800.0,2018,12,6,1
2018-12-31,ADA,Cardano,0.043232,0.043364,0.040493,0.041063,0.041063,19280457,-0.05122463,-0.10178055,-0.00976654,-0.05258321,0.04105229,0.03607453,0.05705081,0.04034971,0.03976686,63.15923818,0.00058285,-0.00041635,0.0009992,0.0373578,0.04907783,0.02563777,0.6274475,0.0043585,0.06425099,6.99169401,27667063.71428572,1.097e-05,26.0,Fear,2506.85009766,6635.27978516,1278.30004883,45.40999985,25.42000008,2.68600011,96.16999817,40440248.2951255,5248509606855.48,259684.0,391031.0,476003087.18144894,7453243.5205335,60889.82591045,17455737.5,2018,12,0,0
2019-01-01,ADA,Cardano,0.040984,0.042547,0.040308,0.042547,0.042547,14962902,0.03613957,0.02495723,0.02099731,0.03550186,0.04120029,0.0361037,0.0566259,0.04068776,0.0399728,62.64977679,0.00071496,-0.00019009,0.00090505,0.0379547,0.04944118,0.02646822,0.60527314,0.00432236,0.06457891,5.26241596,24305529.14285714,1.107e-05,24.0,Extreme Fear,2506.85009766,6635.27978516,1278.30004883,45.40999985,25.42000008,2.68600011,96.16999817,41615985.2733737,5618595848853.0,234725.0,310120.0,220483471.203023,7012103.64869832,41541.14869832,17457600.0,2019,1,1,0
2019-01-02,ADA,Cardano,0.042568,0.045563,0.041982,0.045258,0.045258,24151526,0.06371781,0.09854848,0.17033432,0.06177014,0.04178029,0.03632327,0.05622539,0.04139087,0.0403643,66.03790295,0.00102658,5.324e-05,0.00097333,0.0387581,0.0499061,0.0276101,0.57526064,0.00430857,0.06388619,7.91241839,23867403.0,1.148e-05,30.0,Fear,2510.0300293,6665.93994141,1281.0,46.54000092,23.21999931,2.66100001,96.81999969,42174589.1025465,5618595848853.0,271696.0,415822.0,493860140.978368,7474829.0609802,69647.8109802,17459487.5,2019,1,2,0
2019-01-03,ADA,Cardano,0.045106,0.045259,0.042535,0.042682,0.042682,21126963,-0.05691814,0.1553162,0.13217859,-0.05860219,0.0426,0.03648937,0.05577751,0.04158951,0.04053598,55.27169928,0.00105353,0.0002533,0.00080023,0.0394743,0.04960291,0.02934569,0.51317494,0.00408457,0.06471664,6.38207992,23604198.42857143,1.112e-05,33.0,Fear,2447.88989258,6463.5,1291.80004883,47.09000015,25.45000076,2.5539999,96.30999756,43291796.7608921,5618595848853.0,291016.0,450626.0,586335098.627541,7679486.80141432,75138.11407217,17461425.0,2019,1,3,0
2019-01-04,ADA,Cardano,0.042629,0.044092,0.042477,0.043812,0.043812,16024029,0.02647486,0.04658161,0.27914509,0.02613046,0.04287857,0.03680807,0.05536094,0.04193143,0.04077865,54.88753197,0.00115278,0.0004332,0.00071959,0.0402512,0.04906021,0.03144218,0.43770198,0.00370864,0.0619886,3.68620253,22043583.57142857,1.136e-05,48.0,Neutral,2531.93994141,6738.85986328,1282.69995117,47.95999908,21.37999916,2.65899992,96.19000244,41615985.2733737,5618595848853.0,281772.0,454702.0,534739538.898411,7115351.21898818,74019.96898817,17463287.5,2019,1,4,0
2019-01-05,ADA,Cardano,0.043659,0.04557,0.04335,0.044701,0.044701,25100965,0.02029123,0.07692489,0.45142541,0.02008811,0.04333471,0.0372715,0.05491698,0.04235752,0.04106919,54.40877592,0.00128833,0.00060422,0.0006841,0.0410311,0.04831406,0.03374813,0.35499731,0.00361414,0.05811406,4.96633438,21202002.28571429,1.163e-05,36.0,Fear,2531.93994141,6738.85986328,1282.69995117,47.95999908,21.37999916,2.65899992,96.19000244,45526212.0775833,5618595848853.0,265192.0,385489.0,325849324.68623,8052390.56037927,49371.81037927,17465325.0,2019,1,5,1
2019-01-06,ADA,Cardano,0.044709,0.049637,0.044709,0.049261,0.049261,51366407,0.10201117,0.13819312,0.64951111,0.09713685,0.04418914,0.03791807,0.05450202,0.04341959,0.04167599,57.65310731,0.0017436,0.0008321,0.0009115,0.04185295,0.04894354,0.03476236,0.33883367,0.00374986,0.05951073,10.00385756,24573321.28571428,1.208e-05,31.0,Fear,2531.93994141,6738.85986328,1282.69995117,47.95999908,21.37999916,2.65899992,96.19000244,39381569.9566825,5618595848853.0,258522.0,389294.0,295057199.362848,7171471.57828049,65996.57828048,17467087.5,2019,1,6,1
2019-01-07,ADA,Cardano,0.049266,0.050744,0.047579,0.047996,0.047996,45688431,-0.02567955,0.16883813,0.56450874,-0.02601503,0.04517957,0.03849533,0.05407579,0.04412365,0.04214414,53.49179125,0.00197951,0.00106158,0.00091793,0.042516,0.04927645,0.03575555,0.31801923,0.00361507,0.05997984,6.59429791,28345889.0,1.192e-05,39.0,Fear,2549.68994141,6823.47021484,1286.80004883,48.52000046,21.39999962,2.68199992,95.70999908,39381569.9566825,5618595848853.0,284782.0,448076.0,622810992.785056,7286414.81783128,96377.31783128,17468850.0,2019,1,0,0
2019-01-08,ADA,Cardano,0.04814,0.050021,0.046749,0.048525,0.048525,34626383,0.0110218,0.14050352,0.53109524,0.0109615,0.04603357,0.0390564,0.05367408,0.04480078,0.0426168,62.10479079,0.00218399,0.00128606,0.00089793,0.043215,0.04936902,0.03706098,0.28480954,0.00338643,0.05989045,6.74291721,31154957.71428572,1.204e-05,39.0,Fear,2574.40991211,6897.0,1283.19995117,49.77999878,20.46999931,2.71600008,95.90000153,47202023.5651017,5618595848853.0,318524.0,465085.0,595564198.861272,8944897.01275319,84834.51275318,17470962.5,2019,1,1,0
2019-01-09,ADA,Cardano,0.048567,0.05274,0.048533,0.052169,0.052169,55364234,0.07509525,0.15270225,0.72727873,0.07240926,0.04702086,0.0397886,0.05346552,0.04593436,0.04332437,66.98138785,0.00260999,0.00155085,0.00105914,0.0438534,0.05092251,0.03678429,0.32239725,0.00340471,0.05960645,8.06417648,35613916.0,1.293e-05,42.0,Fear,2584.95996094,6957.08007812,1289.30004883,52.36000061,19.97999954,2.72799993,95.22000122,45805513.9921697,5618595848853.0,319056.0,463346.0,630379615.777342,8518054.36444044,98079.36444044,17473012.5,2019,1,2,0
2019-01-10,ADA,Cardano,0.052049,0.054636,0.042756,0.044529,0.044529,91162431,-0.14644714,0.04327349,0.50685254,-0.1583478,0.04728471,0.04028787,0.0531468,0.04571815,0.0434136,60.62652169,0.00230455,0.00170159,0.00060296,0.04404005,0.05096491,0.03711518,0.31448034,0.003886,0.06746286,26.67925023,45618982.85714286,1.21e-05,37.0,Fear,2596.63989258,6986.06982422,1284.69995117,52.59000015,19.5,2.73099995,95.54000092,43571098.6754785,5618595848853.0,327338.0,489566.0,668725127.473898,7609635.02307813,99192.10594305,17474962.5,2019,1,3,0
2019-01-11,ADA,Cardano,0.044322,0.045157,0.042749,0.044147,0.044147,35963011,-0.00857865,0.00764632,0.44228818,-0.00861566,0.04733257,0.04073913,0.05282507,0.04547643,0.04346793,53.66738291,0.00200851,0.00176297,0.00024554,0.04414695,0.05100549,0.03728841,0.31071416,0.00361993,0.06745518,5.45450787,48467408.85714286,1.197e-05,19.0,Extreme Fear,2596.26000977,6971.47998047,1287.09997559,51.59000015,18.19000053,2.70099998,95.66999817,41336683.3587873,5618595848853.0,308372.0,486650.0,1080849631.24838,6809814.94266555,88128.49725962,17476812.5,2019,1,4,0
2019-01-12,ADA,Cardano,0.044154,0.04463,0.043099,0.043704,0.043704,18224445,-0.01003466,-0.02230374,0.49722505,-0.01008535,0.04719014,0.04122293,0.05251852,0.04520375,0.04348541,53.51449753,0.00171834,0.00175405,-3.571e-05,0.04412065,0.05098188,0.03725942,0.31102144,0.00353429,0.06665533,3.50310607,47485048.85714286,1.194e-05,22.0,Extreme Fear,2596.26000977,6971.47998047,1287.09997559,51.59000015,18.19000053,2.70099998,95.66999817,38543664.2129233,5618595848853.0,281502.0,396628.0,270915665.310548,6407919.17001489,62556.67001489,17478537.5,2019,1,5,1
2019-01-13,ADA,Cardano,0.043812,0.043812,0.039807,0.040241,0.040241,21758341,-0.0792376,-0.18310633,0.4190352,-0.08255326,0.04590157,0.04161903,0.05213466,0.04444025,0.04324509,45.38608382,0.00119516,0.00164227,-0.0004471,0.0438469,0.05087498,0.03681882,0.32057379,0.00361871,0.06852415,9.95253613,43255325.14285714,1.133e-05,21.0,Extreme Fear,2596.26000977,6971.47998047,1287.09997559,51.59000015,18.19000053,2.70099998,95.66999817,38264362.2983369,5618595848853.0,276997.0,372207.0,235049030.017961,6266417.92080623,50842.92080623,17480250.0,2019,1,6,1
